"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process",20,-0.731023086071692,-1.89142701580384,0.000625860563724181,0.0103714036274293,0.00866244351670875,386,"tags=25%, list=2%, signal=24%","Me1_v2_0036840/Me1_v2_0199730/Me1_v2_0039210/Me1_v2_0155600/Me1_v2_0199720"
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors",43,-0.605354975898559,-1.8440154715401,0.00063076749651975,0.0103724341902056,0.00866330426730342,3748,"tags=47%, list=21%, signal=37%","Me1_v2_0035950/Me1_v2_0094330/Me1_v2_0141810/Me1_v2_0116120/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0076690/Me1_v2_0229810/Me1_v2_0218050/Me1_v2_0227320/Me1_v2_0009250/Me1_v2_0086670/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960/Me1_v2_0140300/Me1_v2_0216110/Me1_v2_0207660/Me1_v2_0088300"
"GO:0000313","GO:0000313","organellar ribosome",23,-0.689008811250372,-1.84211787874661,0.000637099944872539,0.0103724341902056,0.00866330426730342,2420,"tags=30%, list=14%, signal=26%","Me1_v2_0135260/Me1_v2_0037540/Me1_v2_0150770/Me1_v2_0127890/Me1_v2_0040250/Me1_v2_0042190/Me1_v2_0042210"
"GO:0140097","GO:0140097","catalytic activity, acting on DNA",144,-0.442045970135677,-1.6409918501248,0.000635474695890397,0.0103724341902056,0.00866330426730342,4564,"tags=42%, list=25%, signal=31%","Me1_v2_0061090/Me1_v2_0069350/Me1_v2_0198400/Me1_v2_0106230/Me1_v2_0069340/Me1_v2_0073410/Me1_v2_0178230/Me1_v2_0157910/Me1_v2_0221370/Me1_v2_0196730/Me1_v2_0213570/Me1_v2_0214510/Me1_v2_0160340/Me1_v2_0178260/Me1_v2_0115060/Me1_v2_0216050/Me1_v2_0221070/Me1_v2_0214750/Me1_v2_0072170/Me1_v2_0176360/Me1_v2_0201480/Me1_v2_0004540/Me1_v2_0090530/Me1_v2_0214760/Me1_v2_0212690/Me1_v2_0206000/Me1_v2_0178300/Me1_v2_0221060/Me1_v2_0118490/Me1_v2_0176370/Me1_v2_0027150/Me1_v2_0050020/Me1_v2_0030510/Me1_v2_0213950/Me1_v2_0160320/Me1_v2_0083120/Me1_v2_0098530/Me1_v2_0011430/Me1_v2_0084290/Me1_v2_0160330/Me1_v2_0069190/Me1_v2_0135230/Me1_v2_0112230/Me1_v2_0184080/Me1_v2_0156240/Me1_v2_0176340/Me1_v2_0213930/Me1_v2_0219020/Me1_v2_0176350/Me1_v2_0184100/Me1_v2_0167830/Me1_v2_0141820/Me1_v2_0135240/Me1_v2_0083840/Me1_v2_0230230/Me1_v2_0183150/Me1_v2_0219770/Me1_v2_0101170/Me1_v2_0061080/Me1_v2_0089560"
"GO:0015298","GO:0015298","solute:cation antiporter activity",15,0.731495526102487,1.90030204980043,0.000663198036099877,0.0106725048121506,0.00891393040307044,2641,"tags=53%, list=15%, signal=46%","Me1_v2_0054010/Me1_v2_0026290/Me1_v2_0064720/Me1_v2_0130420/Me1_v2_0033750/Me1_v2_0101470/Me1_v2_0034250/Me1_v2_0192250"
"GO:0015491","GO:0015491","cation:cation antiporter activity",15,0.731495526102487,1.90030204980043,0.000663198036099877,0.0106725048121506,0.00891393040307044,2641,"tags=53%, list=15%, signal=46%","Me1_v2_0054010/Me1_v2_0026290/Me1_v2_0064720/Me1_v2_0130420/Me1_v2_0033750/Me1_v2_0101470/Me1_v2_0034250/Me1_v2_0192250"
"GO:0016651","GO:0016651","oxidoreductase activity, acting on NAD(P)H",52,-0.567362269585497,-1.80263673325873,0.000691445610400793,0.0110631297664127,0.00924018967559196,2834,"tags=37%, list=16%, signal=31%","Me1_v2_0116120/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0077200/Me1_v2_0037630/Me1_v2_0191780/Me1_v2_0232610/Me1_v2_0085360/Me1_v2_0229810/Me1_v2_0165520/Me1_v2_0227320/Me1_v2_0086670/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960/Me1_v2_0207660/Me1_v2_0041870/Me1_v2_0094380"
"GO:0006820","GO:0006820","anion transport",150,0.384304247396691,1.6253667272506,0.000704797573007329,0.0112123225328709,0.00936479903021468,2855,"tags=32%, list=16%, signal=27%","Me1_v2_0162900/Me1_v2_0059560/Me1_v2_0113950/Me1_v2_0113940/Me1_v2_0165050/Me1_v2_0138140/Me1_v2_0084450/Me1_v2_0109640/Me1_v2_0099180/Me1_v2_0007500/Me1_v2_0058370/Me1_v2_0233210/Me1_v2_0016350/Me1_v2_0060040/Me1_v2_0150370/Me1_v2_0155960/Me1_v2_0176990/Me1_v2_0058400/Me1_v2_0176980/Me1_v2_0059580/Me1_v2_0008020/Me1_v2_0018660/Me1_v2_0085530/Me1_v2_0086290/Me1_v2_0016640/Me1_v2_0053130/Me1_v2_0086280/Me1_v2_0122540/Me1_v2_0150360/Me1_v2_0154230/Me1_v2_0133100/Me1_v2_0208810/Me1_v2_0005560/Me1_v2_0042080/Me1_v2_0015190/Me1_v2_0228390/Me1_v2_0066890/Me1_v2_0177750/Me1_v2_0115770/Me1_v2_0064640/Me1_v2_0141360/Me1_v2_0113180/Me1_v2_0189170/Me1_v2_0023740/Me1_v2_0054680/Me1_v2_0083980/Me1_v2_0160180/Me1_v2_0169180"
"GO:0046677","GO:0046677","response to antibiotic",119,-0.46212382037379,-1.67125368120812,0.000725485820653308,0.0114758666176069,0.00958491733147821,2884,"tags=26%, list=16%, signal=22%","Me1_v2_0176370/Me1_v2_0030510/Me1_v2_0098530/Me1_v2_0098140/Me1_v2_0079820/Me1_v2_0105180/Me1_v2_0176340/Me1_v2_0226620/Me1_v2_0176350/Me1_v2_0171180/Me1_v2_0042090/Me1_v2_0052660/Me1_v2_0087740/Me1_v2_0122310/Me1_v2_0080930/Me1_v2_0031820/Me1_v2_0087730/Me1_v2_0171170/Me1_v2_0124780/Me1_v2_0124990/Me1_v2_0192700/Me1_v2_0122760/Me1_v2_0083500/Me1_v2_0103210/Me1_v2_0129030/Me1_v2_0111960/Me1_v2_0103200/Me1_v2_0171240/Me1_v2_0214100/Me1_v2_0214180/Me1_v2_0214160"
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",13,-0.789158765288986,-1.83128181884058,0.000749885324195371,0.0117948064551408,0.00985130348586128,2834,"tags=69%, list=16%, signal=58%","Me1_v2_0116120/Me1_v2_0203040/Me1_v2_0108320/Me1_v2_0109190/Me1_v2_0229810/Me1_v2_0227320/Me1_v2_0073890/Me1_v2_0134740/Me1_v2_0153960"
"GO:0008017","GO:0008017","microtubule binding",56,0.510517516076488,1.84380905178282,0.000780616522168861,0.0122091932456074,0.0101974092103549,5315,"tags=61%, list=30%, signal=43%","Me1_v2_0197210/Me1_v2_0018840/Me1_v2_0033820/Me1_v2_0192840/Me1_v2_0065690/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0217170/Me1_v2_0023250/Me1_v2_0010690/Me1_v2_0051720/Me1_v2_0023820/Me1_v2_0036320/Me1_v2_0213580/Me1_v2_0074080/Me1_v2_0027530/Me1_v2_0081500/Me1_v2_0074070/Me1_v2_0089750/Me1_v2_0107850/Me1_v2_0107860/Me1_v2_0119930/Me1_v2_0107870/Me1_v2_0055780/Me1_v2_0172620/Me1_v2_0226160/Me1_v2_0051690/Me1_v2_0051680/Me1_v2_0051700/Me1_v2_0136470/Me1_v2_0215200/Me1_v2_0205200/Me1_v2_0039050/Me1_v2_0051710"
"GO:0005840","GO:0005840","ribosome",154,-0.427972756255431,-1.60035762450706,0.00081181827668272,0.0126262686161156,0.0105457605009828,969,"tags=10%, list=5%, signal=9%","Me1_v2_0226620/Me1_v2_0037540/Me1_v2_0150770/Me1_v2_0127890/Me1_v2_0050320/Me1_v2_0222850/Me1_v2_0188340/Me1_v2_0042220/Me1_v2_0085320/Me1_v2_0085310/Me1_v2_0040250/Me1_v2_0040030/Me1_v2_0042190/Me1_v2_0042210/Me1_v2_0042230"
"GO:0070034","GO:0070034","telomerase RNA binding",11,0.79736433102795,1.85399515978624,0.000829875651240794,0.0128354100725243,0.0107204404303562,656,"tags=36%, list=4%, signal=35%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:0032880","GO:0032880","regulation of protein localization",36,0.584332031992915,1.8996301215603,0.000878648903125185,0.0135146881011078,0.0112877896307272,2327,"tags=28%, list=13%, signal=24%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0080180/Me1_v2_0030690/Me1_v2_0212290/Me1_v2_0122720/Me1_v2_0041930/Me1_v2_0233820/Me1_v2_0231000/Me1_v2_0207410"
"GO:0015698","GO:0015698","inorganic anion transport",37,0.579609544501967,1.88380511380559,0.000938760183948693,0.0143599360006218,0.0119937608232658,3123,"tags=49%, list=17%, signal=40%","Me1_v2_0162900/Me1_v2_0059560/Me1_v2_0138140/Me1_v2_0099180/Me1_v2_0058370/Me1_v2_0060040/Me1_v2_0155960/Me1_v2_0058400/Me1_v2_0008020/Me1_v2_0085530/Me1_v2_0154230/Me1_v2_0133100/Me1_v2_0066890/Me1_v2_0064640/Me1_v2_0023740/Me1_v2_0160180/Me1_v2_0169180/Me1_v2_0066880"
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity",19,0.699127571932649,1.92413441782489,0.000955899261121144,0.0143849921241149,0.0120146882948313,2327,"tags=47%, list=13%, signal=41%","Me1_v2_0063070/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0184250/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0213990/Me1_v2_0023060/Me1_v2_0207410"
"GO:0032409","GO:0032409","regulation of transporter activity",19,0.699127571932649,1.92413441782489,0.000955899261121144,0.0143849921241149,0.0120146882948313,2327,"tags=47%, list=13%, signal=41%","Me1_v2_0063070/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0184250/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0213990/Me1_v2_0023060/Me1_v2_0207410"
"GO:0032412","GO:0032412","regulation of ion transmembrane transporter activity",19,0.699127571932649,1.92413441782489,0.000955899261121144,0.0143849921241149,0.0120146882948313,2327,"tags=47%, list=13%, signal=41%","Me1_v2_0063070/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0184250/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0213990/Me1_v2_0023060/Me1_v2_0207410"
"GO:0009637","GO:0009637","response to blue light",58,0.496665913935881,1.80893916316514,0.000972671589913162,0.014558697345797,0.0121597710363224,1863,"tags=33%, list=10%, signal=29%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0073130/Me1_v2_0124370/Me1_v2_0111850/Me1_v2_0076900/Me1_v2_0184520/Me1_v2_0066240/Me1_v2_0204590/Me1_v2_0061590/Me1_v2_0230160/Me1_v2_0100190/Me1_v2_0174970/Me1_v2_0108670/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0108660"
"GO:0034762","GO:0034762","regulation of transmembrane transport",25,0.648254991741756,1.91649860525638,0.000982565547733119,0.0146281416304225,0.0122177725580775,3970,"tags=52%, list=22%, signal=41%","Me1_v2_0063070/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0184250/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0213990/Me1_v2_0023060/Me1_v2_0207410/Me1_v2_0192250/Me1_v2_0096460/Me1_v2_0159590/Me1_v2_0188490"
"GO:0034765","GO:0034765","regulation of ion transmembrane transport",23,0.66783617696145,1.93053118677634,0.001005364645139,0.0148879530429094,0.0124347732425087,3970,"tags=57%, list=22%, signal=44%","Me1_v2_0063070/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0184250/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0213990/Me1_v2_0023060/Me1_v2_0207410/Me1_v2_0192250/Me1_v2_0096460/Me1_v2_0159590/Me1_v2_0188490"
"GO:0005874","GO:0005874","microtubule",61,0.493303213897297,1.82037219440389,0.00111338048752007,0.0160929374350191,0.0134412049281447,5013,"tags=54%, list=28%, signal=39%","Me1_v2_0197210/Me1_v2_0109700/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0217170/Me1_v2_0010690/Me1_v2_0051720/Me1_v2_0235070/Me1_v2_0023820/Me1_v2_0213580/Me1_v2_0173130/Me1_v2_0081500/Me1_v2_0036680/Me1_v2_0221780/Me1_v2_0192250/Me1_v2_0118170/Me1_v2_0089750/Me1_v2_0173120/Me1_v2_0034030/Me1_v2_0064900/Me1_v2_0119930/Me1_v2_0172620/Me1_v2_0174510/Me1_v2_0064010/Me1_v2_0051690/Me1_v2_0063980/Me1_v2_0187960/Me1_v2_0051680/Me1_v2_0051700/Me1_v2_0065230/Me1_v2_0216520/Me1_v2_0063990/Me1_v2_0215200"
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process",13,0.747197972899228,1.82021091671094,0.00111563826327539,0.0160929374350191,0.0134412049281447,656,"tags=31%, list=4%, signal=30%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:0007004","GO:0007004","telomere maintenance via telomerase",13,0.747197972899228,1.82021091671094,0.00111563826327539,0.0160929374350191,0.0134412049281447,656,"tags=31%, list=4%, signal=30%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:0010833","GO:0010833","telomere maintenance via telomere lengthening",13,0.747197972899228,1.82021091671094,0.00111563826327539,0.0160929374350191,0.0134412049281447,656,"tags=31%, list=4%, signal=30%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0212290"
"GO:0022857","GO:0022857","transmembrane transporter activity",336,0.297480634215625,1.35572467027446,0.00110017182127973,0.0160929374350191,0.0134412049281447,3955,"tags=34%, list=22%, signal=27%","Me1_v2_0162900/Me1_v2_0140510/Me1_v2_0003400/Me1_v2_0124750/Me1_v2_0124740/Me1_v2_0035570/Me1_v2_0113950/Me1_v2_0207960/Me1_v2_0123370/Me1_v2_0113940/Me1_v2_0165050/Me1_v2_0138140/Me1_v2_0084450/Me1_v2_0106340/Me1_v2_0054010/Me1_v2_0109640/Me1_v2_0223490/Me1_v2_0099180/Me1_v2_0007500/Me1_v2_0058370/Me1_v2_0169500/Me1_v2_0233210/Me1_v2_0026290/Me1_v2_0106680/Me1_v2_0016350/Me1_v2_0064720/Me1_v2_0060040/Me1_v2_0150370/Me1_v2_0155960/Me1_v2_0176990/Me1_v2_0058400/Me1_v2_0176980/Me1_v2_0206910/Me1_v2_0185540/Me1_v2_0015880/Me1_v2_0059580/Me1_v2_0008020/Me1_v2_0130420/Me1_v2_0085530/Me1_v2_0086290/Me1_v2_0033750/Me1_v2_0166560/Me1_v2_0016640/Me1_v2_0053130/Me1_v2_0086280/Me1_v2_0213210/Me1_v2_0122540/Me1_v2_0155830/Me1_v2_0134380/Me1_v2_0150360/Me1_v2_0141590/Me1_v2_0174970/Me1_v2_0177830/Me1_v2_0108670/Me1_v2_0110010/Me1_v2_0014880/Me1_v2_0101470/Me1_v2_0108660/Me1_v2_0006370/Me1_v2_0154230/Me1_v2_0165780/Me1_v2_0034250/Me1_v2_0108650/Me1_v2_0042080/Me1_v2_0055130/Me1_v2_0125930/Me1_v2_0015190/Me1_v2_0228390/Me1_v2_0066890/Me1_v2_0177750/Me1_v2_0132310/Me1_v2_0159230/Me1_v2_0192250/Me1_v2_0115770/Me1_v2_0064640/Me1_v2_0141360/Me1_v2_0153020/Me1_v2_0187820/Me1_v2_0113180/Me1_v2_0189170/Me1_v2_0122550/Me1_v2_0023740/Me1_v2_0067300/Me1_v2_0160180/Me1_v2_0169180/Me1_v2_0209100/Me1_v2_0134190/Me1_v2_0207000/Me1_v2_0210630/Me1_v2_0130920/Me1_v2_0066880/Me1_v2_0021310/Me1_v2_0011560/Me1_v2_0192450/Me1_v2_0155750/Me1_v2_0224290/Me1_v2_0227160/Me1_v2_0155760/Me1_v2_0055150/Me1_v2_0010050/Me1_v2_0022610/Me1_v2_0032470/Me1_v2_0004600/Me1_v2_0207530/Me1_v2_0075270/Me1_v2_0223610/Me1_v2_0207670/Me1_v2_0069440/Me1_v2_0199440/Me1_v2_0117110/Me1_v2_0027820/Me1_v2_0110070/Me1_v2_0108970/Me1_v2_0234620/Me1_v2_0211960"
"GO:0015935","GO:0015935","small ribosomal subunit",42,-0.589662296454824,-1.791813002858,0.00119614029575656,0.0171652298112694,0.014336809079361,1661,"tags=12%, list=9%, signal=11%","Me1_v2_0037540/Me1_v2_0127890/Me1_v2_0040250/Me1_v2_0042190/Me1_v2_0042230"
"GO:0045229","GO:0045229","external encapsulating structure organization",83,0.439830434653933,1.7138087075299,0.00120230864147535,0.0171652679890635,0.0143368409663646,2880,"tags=28%, list=16%, signal=23%","Me1_v2_0082740/Me1_v2_0003400/Me1_v2_0124750/Me1_v2_0124740/Me1_v2_0035570/Me1_v2_0150620/Me1_v2_0204130/Me1_v2_0190630/Me1_v2_0010690/Me1_v2_0092580/Me1_v2_0213720/Me1_v2_0087620/Me1_v2_0036630/Me1_v2_0231460/Me1_v2_0129590/Me1_v2_0116850/Me1_v2_0226380/Me1_v2_0221440/Me1_v2_0221780/Me1_v2_0175590/Me1_v2_0161640/Me1_v2_0150230/Me1_v2_0089750"
"GO:0004674","GO:0004674","protein serine/threonine kinase activity",189,0.352957079907551,1.51378621961567,0.00124115606115636,0.0176294820115271,0.0147245635826767,3843,"tags=37%, list=21%, signal=29%","Me1_v2_0063070/Me1_v2_0106850/Me1_v2_0202620/Me1_v2_0080180/Me1_v2_0064250/Me1_v2_0152070/Me1_v2_0199390/Me1_v2_0012200/Me1_v2_0100110/Me1_v2_0055540/Me1_v2_0094760/Me1_v2_0116530/Me1_v2_0199940/Me1_v2_0161280/Me1_v2_0050840/Me1_v2_0120270/Me1_v2_0079450/Me1_v2_0023670/Me1_v2_0226090/Me1_v2_0103410/Me1_v2_0184250/Me1_v2_0219670/Me1_v2_0041930/Me1_v2_0050810/Me1_v2_0189250/Me1_v2_0199220/Me1_v2_0118210/Me1_v2_0164440/Me1_v2_0074270/Me1_v2_0027960/Me1_v2_0223400/Me1_v2_0213250/Me1_v2_0061560/Me1_v2_0025770/Me1_v2_0129590/Me1_v2_0096350/Me1_v2_0173130/Me1_v2_0054660/Me1_v2_0213990/Me1_v2_0132650/Me1_v2_0023060/Me1_v2_0170150/Me1_v2_0105490/Me1_v2_0164370/Me1_v2_0132410/Me1_v2_0057540/Me1_v2_0226980/Me1_v2_0190210/Me1_v2_0089290/Me1_v2_0044430/Me1_v2_0173120/Me1_v2_0098270/Me1_v2_0119670/Me1_v2_0160450/Me1_v2_0159420/Me1_v2_0035320/Me1_v2_0063190/Me1_v2_0163210/Me1_v2_0116160/Me1_v2_0096460/Me1_v2_0117630/Me1_v2_0221930/Me1_v2_0109100/Me1_v2_0067020/Me1_v2_0219280/Me1_v2_0131610/Me1_v2_0159590/Me1_v2_0057570/Me1_v2_0198460/Me1_v2_0117430"
"GO:0055074","GO:0055074","calcium ion homeostasis",19,0.692177843361369,1.90500741944092,0.00126960018614329,0.017941964051893,0.0149855560309406,3119,"tags=47%, list=17%, signal=39%","Me1_v2_0054010/Me1_v2_0008250/Me1_v2_0026290/Me1_v2_0061590/Me1_v2_0130420/Me1_v2_0033750/Me1_v2_0101470/Me1_v2_0192250/Me1_v2_0068700"
"GO:0006364","GO:0006364","rRNA processing",162,0.358288981946002,1.51775253769015,0.00127991488568787,0.0179963789987627,0.0150310046915709,5984,"tags=49%, list=33%, signal=33%","Me1_v2_0173910/Me1_v2_0157370/Me1_v2_0014410/Me1_v2_0234290/Me1_v2_0215940/Me1_v2_0065250/Me1_v2_0044980/Me1_v2_0163010/Me1_v2_0176810/Me1_v2_0006500/Me1_v2_0205630/Me1_v2_0208030/Me1_v2_0060720/Me1_v2_0060710/Me1_v2_0127840/Me1_v2_0228420/Me1_v2_0033080/Me1_v2_0092620/Me1_v2_0028830/Me1_v2_0199170/Me1_v2_0206070/Me1_v2_0128930/Me1_v2_0163100/Me1_v2_0217140/Me1_v2_0025710/Me1_v2_0199770/Me1_v2_0128290/Me1_v2_0158710/Me1_v2_0054680/Me1_v2_0054120/Me1_v2_0199160/Me1_v2_0113620/Me1_v2_0184590/Me1_v2_0066590/Me1_v2_0113630/Me1_v2_0124270/Me1_v2_0218560/Me1_v2_0124280/Me1_v2_0029220/Me1_v2_0224450/Me1_v2_0100020/Me1_v2_0119810/Me1_v2_0113610/Me1_v2_0206100/Me1_v2_0226730/Me1_v2_0024990/Me1_v2_0163110/Me1_v2_0132280/Me1_v2_0024050/Me1_v2_0134340/Me1_v2_0088140/Me1_v2_0207430/Me1_v2_0095030/Me1_v2_0199150/Me1_v2_0069260/Me1_v2_0032090/Me1_v2_0031190/Me1_v2_0051910/Me1_v2_0136760/Me1_v2_0088620/Me1_v2_0136470/Me1_v2_0132270/Me1_v2_0166190/Me1_v2_0096250/Me1_v2_0182780/Me1_v2_0130730/Me1_v2_0097240/Me1_v2_0047810/Me1_v2_0206470/Me1_v2_0128340/Me1_v2_0219710/Me1_v2_0133230/Me1_v2_0176780/Me1_v2_0202730/Me1_v2_0154660/Me1_v2_0035060/Me1_v2_0122220/Me1_v2_0074100/Me1_v2_0205470/Me1_v2_0208060"
"GO:0043621","GO:0043621","protein self-association",49,-0.561260665045064,-1.75606456372977,0.00128859158595042,0.0180273315341003,0.0150568569868525,3471,"tags=37%, list=19%, signal=30%","Me1_v2_0149630/Me1_v2_0067730/Me1_v2_0159190/Me1_v2_0148130/Me1_v2_0095200/Me1_v2_0215120/Me1_v2_0070350/Me1_v2_0081810/Me1_v2_0087500/Me1_v2_0069050/Me1_v2_0224120/Me1_v2_0165500/Me1_v2_0162940/Me1_v2_0162930/Me1_v2_0160520/Me1_v2_0214100/Me1_v2_0214180/Me1_v2_0214160"
"GO:0010117","GO:0010117","photoprotection",14,-0.754075893447422,-1.78639199375474,0.00134916629184192,0.0187803947824395,0.0156858333614673,1574,"tags=57%, list=9%, signal=52%","Me1_v2_0102570/Me1_v2_0189830/Me1_v2_0142470/Me1_v2_0171870/Me1_v2_0207470/Me1_v2_0195300/Me1_v2_0135890/Me1_v2_0185720"
"GO:0071554","GO:0071554","cell wall organization or biogenesis",165,0.361193915330835,1.5374354413978,0.00137429700232401,0.0190350390769654,0.0158985183458169,2963,"tags=30%, list=17%, signal=26%","Me1_v2_0082740/Me1_v2_0150620/Me1_v2_0139860/Me1_v2_0204130/Me1_v2_0074360/Me1_v2_0190630/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0010690/Me1_v2_0072300/Me1_v2_0080480/Me1_v2_0102220/Me1_v2_0052450/Me1_v2_0084240/Me1_v2_0086270/Me1_v2_0080470/Me1_v2_0051720/Me1_v2_0171370/Me1_v2_0092580/Me1_v2_0112200/Me1_v2_0201110/Me1_v2_0023820/Me1_v2_0112180/Me1_v2_0213720/Me1_v2_0087620/Me1_v2_0036630/Me1_v2_0102230/Me1_v2_0231460/Me1_v2_0102240/Me1_v2_0143670/Me1_v2_0014740/Me1_v2_0200920/Me1_v2_0137240/Me1_v2_0150200/Me1_v2_0154930/Me1_v2_0156630/Me1_v2_0116850/Me1_v2_0101110/Me1_v2_0226380/Me1_v2_0096920/Me1_v2_0221440/Me1_v2_0221780/Me1_v2_0076850/Me1_v2_0175590/Me1_v2_0223340/Me1_v2_0189500/Me1_v2_0161640/Me1_v2_0150230/Me1_v2_0089750/Me1_v2_0132950"
"GO:0008514","GO:0008514","organic anion transmembrane transporter activity",77,0.456787618742088,1.73861034592336,0.00142916456267105,0.0196970007053277,0.0164514044759789,4286,"tags=47%, list=24%, signal=36%","Me1_v2_0113950/Me1_v2_0113940/Me1_v2_0165050/Me1_v2_0084450/Me1_v2_0109640/Me1_v2_0099180/Me1_v2_0007500/Me1_v2_0233210/Me1_v2_0016350/Me1_v2_0150370/Me1_v2_0059580/Me1_v2_0086290/Me1_v2_0053130/Me1_v2_0086280/Me1_v2_0122540/Me1_v2_0150360/Me1_v2_0042080/Me1_v2_0015190/Me1_v2_0228390/Me1_v2_0177750/Me1_v2_0115770/Me1_v2_0064640/Me1_v2_0141360/Me1_v2_0113180/Me1_v2_0189170/Me1_v2_0130920/Me1_v2_0192450/Me1_v2_0010050/Me1_v2_0022610/Me1_v2_0004600/Me1_v2_0207530/Me1_v2_0110070/Me1_v2_0108970/Me1_v2_0031790/Me1_v2_0079040/Me1_v2_0180680"
"GO:0072523","GO:0072523","purine-containing compound catabolic process",17,-0.745080913366356,-1.85737044818276,0.00144470365240891,0.0198130786616079,0.0165483555518345,1043,"tags=29%, list=6%, signal=28%","Me1_v2_0205230/Me1_v2_0036840/Me1_v2_0199730/Me1_v2_0039210/Me1_v2_0199720"
"GO:0009415","GO:0009415","response to water",165,0.360220721847046,1.53329300685002,0.00145227002815994,0.0198192145019475,0.0165534803519366,1672,"tags=20%, list=9%, signal=18%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0165900/Me1_v2_0073130/Me1_v2_0059560/Me1_v2_0028960/Me1_v2_0165890/Me1_v2_0232160/Me1_v2_0181900/Me1_v2_0008250/Me1_v2_0184520/Me1_v2_0118990/Me1_v2_0066240/Me1_v2_0010690/Me1_v2_0177850/Me1_v2_0145260/Me1_v2_0054690/Me1_v2_0204590/Me1_v2_0186730/Me1_v2_0200700/Me1_v2_0166090/Me1_v2_0151200/Me1_v2_0040090/Me1_v2_0135000/Me1_v2_0166560/Me1_v2_0135010/Me1_v2_0193480/Me1_v2_0078420/Me1_v2_0200690/Me1_v2_0141590/Me1_v2_0060390"
"GO:0009060","GO:0009060","aerobic respiration",40,-0.588260712262463,-1.77067027400912,0.0015427714574954,0.0208498822216855,0.0174143185978914,3303,"tags=45%, list=18%, signal=37%","Me1_v2_0043880/Me1_v2_0123990/Me1_v2_0079820/Me1_v2_0080530/Me1_v2_0014470/Me1_v2_0204500/Me1_v2_0111210/Me1_v2_0068030/Me1_v2_0029610/Me1_v2_0056060/Me1_v2_0232730/Me1_v2_0097530/Me1_v2_0168570/Me1_v2_0208220/Me1_v2_0064410/Me1_v2_0165500/Me1_v2_0228450/Me1_v2_0031590"
"GO:0003002","GO:0003002","regionalization",83,0.435581352156506,1.69725206658523,0.00153778122820233,0.0208498822216855,0.0174143185978914,3676,"tags=31%, list=21%, signal=25%","Me1_v2_0165900/Me1_v2_0080180/Me1_v2_0028960/Me1_v2_0165890/Me1_v2_0107450/Me1_v2_0181900/Me1_v2_0121180/Me1_v2_0225700/Me1_v2_0200700/Me1_v2_0135000/Me1_v2_0135010/Me1_v2_0118110/Me1_v2_0166300/Me1_v2_0200690/Me1_v2_0137240/Me1_v2_0092620/Me1_v2_0135050/Me1_v2_0135040/Me1_v2_0017450/Me1_v2_0056370/Me1_v2_0147980/Me1_v2_0007620/Me1_v2_0003730/Me1_v2_0056380/Me1_v2_0119930/Me1_v2_0192540"
